Date,Hour,Fuel,Output
2017-09-23,15,GAS,3488
2017-09-23,15,HYDRO,4775
2017-09-23,15,WIND,140
2017-09-23,15,SOLAR,260
2017-09-23,15,BIOFUEL,53
2017-09-23,16,NUCLEAR,9402
2017-09-23,16,GAS,3925
2017-09-23,16,HYDRO,4925
2017-09-23,16,WIND,131
2017-09-23,16,SOLAR,190
2017-09-23,16,BIOFUEL,63
2017-09-23,17,NUCLEAR,9402
2017-09-23,17,GAS,4035
2017-09-23,17,HYDRO,5166
2017-09-23,17,WIND,117
2017-09-23,17,SOLAR,108
2017-09-23,17,BIOFUEL,31
2017-09-23,18,NUCLEAR,9409
2017-09-23,18,GAS,4132
2017-09-23,18,HYDRO,5057
2017-09-23,18,WIND,103
2017-09-23,18,SOLAR,27
2017-09-23,18,BIOFUEL,20
2017-09-23,19,NUCLEAR,9416
2017-09-23,19,GAS,4202
2017-09-23,19,HYDRO,4920
2017-09-23,19,WIND,133
2017-09-23,19,SOLAR,0
2017-09-23,19,BIOFUEL,19
2017-09-23,20,NUCLEAR,9417
2017-09-23,20,GAS,3901
2017-09-23,20,HYDRO,4851
2017-09-23,20,WIND,169
2017-09-23,20,SOLAR,0
2017-09-23,20,BIOFUEL,5
2017-09-23,21,NUCLEAR,9439
2017-09-23,21,GAS,3668
2017-09-23,21,HYDRO,4410
2017-09-23,21,WIND,213
2017-09-23,21,SOLAR,0
2017-09-23,21,BIOFUEL,0
2017-09-23,22,NUCLEAR,9495
2017-09-23,22,GAS,2637
2017-09-23,22,HYDRO,3856
2017-09-23,22,WIND,250
2017-09-23,22,SOLAR,0
2017-09-23,22,BIOFUEL,0
2017-09-23,23,NUCLEAR,9573
2017-09-23,23,GAS,1782
2017-09-23,23,HYDRO,3463
2017-09-23,23,WIND,231
2017-09-23,23,SOLAR,0
2017-09-23,23,BIOFUEL,0
2017-09-23,24,NUCLEAR,9629
2017-09-23,24,GAS,1307
2017-09-23,24,HYDRO,2955
2017-09-23,24,WIND,246
2017-09-23,24,SOLAR,0
2017-09-23,24,BIOFUEL,0
2017-09-24,1,NUCLEAR,9620
2017-09-24,1,GAS,899
2017-09-24,1,HYDRO,2916
2017-09-24,1,WIND,383
2017-09-24,1,SOLAR,0
2017-09-24,1,BIOFUEL,0
2017-09-24,2,NUCLEAR,9625
2017-09-24,2,GAS,673
2017-09-24,2,HYDRO,3128
2017-09-24,2,WIND,374
2017-09-24,2,SOLAR,0
2017-09-24,2,BIOFUEL,0
2017-09-24,3,NUCLEAR,9627
2017-09-24,3,GAS,623
2017-09-24,3,HYDRO,3015
2017-09-24,3,WIND,325
2017-09-24,3,SOLAR,0
2017-09-24,3,BIOFUEL,0
2017-09-24,4,NUCLEAR,9614
2017-09-24,4,GAS,628
2017-09-24,4,HYDRO,3026
2017-09-24,4,WIND,231
2017-09-24,4,SOLAR,0
2017-09-24,4,BIOFUEL,0
2017-09-24,5,NUCLEAR,9597
2017-09-24,5,GAS,645
2017-09-24,5,HYDRO,3030
2017-09-24,5,WIND,170
2017-09-24,5,SOLAR,0
2017-09-24,5,BIOFUEL,0
2017-09-24,6,NUCLEAR,9596
2017-09-24,6,GAS,863
2017-09-24,6,HYDRO,2996
2017-09-24,6,WIND,144
2017-09-24,6,SOLAR,0
2017-09-24,6,BIOFUEL,0
2017-09-24,7,NUCLEAR,9607
2017-09-24,7,GAS,1195
2017-09-24,7,HYDRO,3055
2017-09-24,7,WIND,86
2017-09-24,7,SOLAR,0
2017-09-24,7,BIOFUEL,0
2017-09-24,8,NUCLEAR,9615
2017-09-24,8,GAS,1701
2017-09-24,8,HYDRO,3252
2017-09-24,8,WIND,112
2017-09-24,8,SOLAR,51
2017-09-24,8,BIOFUEL,0
2017-09-24,9,NUCLEAR,9606
2017-09-24,9,GAS,2262
2017-09-24,9,HYDRO,3430
2017-09-24,9,WIND,94
2017-09-24,9,SOLAR,159
2017-09-24,9,BIOFUEL,0
2017-09-24,10,NUCLEAR,9602
2017-09-24,10,GAS,3015
2017-09-24,10,HYDRO,3370
2017-09-24,10,WIND,57
2017-09-24,10,SOLAR,227
2017-09-24,10,BIOFUEL,0
2017-09-24,11,NUCLEAR,9611
2017-09-24,11,GAS,3477
2017-09-24,11,HYDRO,3613
2017-09-24,11,WIND,65
2017-09-24,11,SOLAR,266
2017-09-24,11,BIOFUEL,0
2017-09-24,12,NUCLEAR,9625
2017-09-24,12,GAS,4027
2017-09-24,12,HYDRO,3740
2017-09-24,12,WIND,82
2017-09-24,12,SOLAR,289
2017-09-24,12,BIOFUEL,1
2017-09-24,13,NUCLEAR,9620
2017-09-24,13,GAS,4266
2017-09-24,13,HYDRO,3935
2017-09-24,13,WIND,90
2017-09-24,13,SOLAR,298
2017-09-24,13,BIOFUEL,9
2017-09-24,14,NUCLEAR,9573
2017-09-24,14,GAS,4275
2017-09-24,14,HYDRO,4351
2017-09-24,14,WIND,82
2017-09-24,14,SOLAR,292
2017-09-24,14,BIOFUEL,11
2017-09-24,15,NUCLEAR,9608
2017-09-24,15,GAS,4214
2017-09-24,15,HYDRO,4670
2017-09-24,15,WIND,94
2017-09-24,15,SOLAR,257
2017-09-24,15,BIOFUEL,22
2017-09-24,16,NUCLEAR,9629
2017-09-24,16,GAS,4073
2017-09-24,16,HYDRO,4907
2017-09-24,16,WIND,141
2017-09-24,16,SOLAR,192
2017-09-24,16,BIOFUEL,24
2017-09-24,17,NUCLEAR,9657
2017-09-24,17,GAS,4022
2017-09-24,17,HYDRO,5109
2017-09-24,17,WIND,131
2017-09-24,17,SOLAR,111
2017-09-24,17,BIOFUEL,25
2017-09-24,18,NUCLEAR,9662
2017-09-24,18,GAS,4089
2017-09-24,18,HYDRO,5135
2017-09-24,18,WIND,155
2017-09-24,18,SOLAR,26
2017-09-24,18,BIOFUEL,22
2017-09-24,19,NUCLEAR,9665
2017-09-24,19,GAS,3940
2017-09-24,19,HYDRO,5194
2017-09-24,19,WIND,212
2017-09-24,19,SOLAR,0
2017-09-24,19,BIOFUEL,23
2017-09-24,20,NUCLEAR,9676
2017-09-24,20,GAS,4084
2017-09-24,20,HYDRO,4731
2017-09-24,20,WIND,273
2017-09-24,20,SOLAR,0
2017-09-24,20,BIOFUEL,19
2017-09-24,21,NUCLEAR,9671
2017-09-24,21,GAS,4242
2017-09-24,21,HYDRO,3976
2017-09-24,21,WIND,342
2017-09-24,21,SOLAR,0
2017-09-24,21,BIOFUEL,20
2017-09-24,22,NUCLEAR,9680
2017-09-24,22,GAS,3691
2017-09-24,22,HYDRO,3824
2017-09-24,22,WIND,408
2017-09-24,22,SOLAR,0
2017-09-24,22,BIOFUEL,13
2017-09-24,23,NUCLEAR,9646
2017-09-24,23,GAS,2549
2017-09-24,23,HYDRO,3490
2017-09-24,23,WIND,461
2017-09-24,23,SOLAR,0
2017-09-24,23,BIOFUEL,10
2017-09-24,24,NUCLEAR,9640
2017-09-24,24,GAS,1940
2017-09-24,24,HYDRO,3167
2017-09-24,24,WIND,507
2017-09-24,24,SOLAR,0
2017-09-24,24,BIOFUEL,0
2017-09-25,1,NUCLEAR,9642
2017-09-25,1,GAS,1659
2017-09-25,1,HYDRO,3252
2017-09-25,1,WIND,579
2017-09-25,1,SOLAR,0
2017-09-25,1,BIOFUEL,8
2017-09-25,2,NUCLEAR,9647
2017-09-25,2,GAS,1693
2017-09-25,2,HYDRO,2788
2017-09-25,2,WIND,567
2017-09-25,2,SOLAR,0
2017-09-25,2,BIOFUEL,16
2017-09-25,3,NUCLEAR,9657
2017-09-25,3,GAS,1646
2017-09-25,3,HYDRO,2711
2017-09-25,3,WIND,520
2017-09-25,3,SOLAR,0
2017-09-25,3,BIOFUEL,16
2017-09-25,4,NUCLEAR,9657
2017-09-25,4,GAS,1701
2017-09-25,4,HYDRO,2905
2017-09-25,4,WIND,494
2017-09-25,4,SOLAR,0
2017-09-25,4,BIOFUEL,16
2017-09-25,5,NUCLEAR,9656
2017-09-25,5,GAS,2002
2017-09-25,5,HYDRO,2932
2017-09-25,5,WIND,125
2017-09-25,5,SOLAR,0
2017-09-25,5,BIOFUEL,19
2017-09-25,6,NUCLEAR,9659
2017-09-25,6,GAS,2427
2017-09-25,6,HYDRO,3213
2017-09-25,6,WIND,365
2017-09-25,6,SOLAR,0
2017-09-25,6,BIOFUEL,40
2017-09-25,7,NUCLEAR,9663
2017-09-25,7,GAS,2856
2017-09-25,7,HYDRO,3692
2017-09-25,7,WIND,431
2017-09-25,7,SOLAR,7
2017-09-25,7,BIOFUEL,74
2017-09-25,8,NUCLEAR,9652
2017-09-25,8,GAS,3235
2017-09-25,8,HYDRO,3729
2017-09-25,8,WIND,464
2017-09-25,8,SOLAR,72
2017-09-25,8,BIOFUEL,97
2017-09-25,9,NUCLEAR,9635
2017-09-25,9,GAS,3525
2017-09-25,9,HYDRO,4088
2017-09-25,9,WIND,301
2017-09-25,9,SOLAR,175
2017-09-25,9,BIOFUEL,95
2017-09-25,10,NUCLEAR,9626
2017-09-25,10,GAS,4015
2017-09-25,10,HYDRO,4466
2017-09-25,10,WIND,120
2017-09-25,10,SOLAR,245
2017-09-25,10,BIOFUEL,104
2017-09-25,11,NUCLEAR,9621
2017-09-25,11,GAS,4266
2017-09-25,11,HYDRO,4642
2017-09-25,11,WIND,132
2017-09-25,11,SOLAR,300
2017-09-25,11,BIOFUEL,110
2017-09-25,12,NUCLEAR,9628
2017-09-25,12,GAS,4396
2017-09-25,12,HYDRO,4849
2017-09-25,12,WIND,122
2017-09-25,12,SOLAR,303
2017-09-25,12,BIOFUEL,116
2017-09-25,13,NUCLEAR,9650
2017-09-25,13,GAS,4902
2017-09-25,13,HYDRO,5069
2017-09-25,13,WIND,102
2017-09-25,13,SOLAR,293
2017-09-25,13,BIOFUEL,108
2017-09-25,14,NUCLEAR,9680
2017-09-25,14,GAS,5131
2017-09-25,14,HYDRO,5070
2017-09-25,14,WIND,81
2017-09-25,14,SOLAR,263
2017-09-25,14,BIOFUEL,103
2017-09-25,15,NUCLEAR,9685
2017-09-25,15,GAS,5261
2017-09-25,15,HYDRO,5064
2017-09-25,15,WIND,63
2017-09-25,15,SOLAR,234
2017-09-25,15,BIOFUEL,100
2017-09-25,16,NUCLEAR,9684
2017-09-25,16,GAS,5331
2017-09-25,16,HYDRO,5313
2017-09-25,16,WIND,64
2017-09-25,16,SOLAR,168
2017-09-25,16,BIOFUEL,100
2017-09-25,17,NUCLEAR,9690
2017-09-25,17,GAS,5268
2017-09-25,17,HYDRO,5135
2017-09-25,17,WIND,67
2017-09-25,17,SOLAR,85
2017-09-25,17,BIOFUEL,100
2017-09-25,18,NUCLEAR,9686
2017-09-25,18,GAS,4617
2017-09-25,18,HYDRO,5111
2017-09-25,18,WIND,141
2017-09-25,18,SOLAR,17
2017-09-25,18,BIOFUEL,101
2017-09-25,19,NUCLEAR,9685
2017-09-25,19,GAS,4682
2017-09-25,19,HYDRO,5295
2017-09-25,19,WIND,241
2017-09-25,19,SOLAR,0
2017-09-25,19,BIOFUEL,100
2017-09-25,20,NUCLEAR,9694
2017-09-25,20,GAS,4602
2017-09-25,20,HYDRO,5049
2017-09-25,20,WIND,364
2017-09-25,20,SOLAR,0
2017-09-25,20,BIOFUEL,98
2017-09-25,21,NUCLEAR,9687
2017-09-25,21,GAS,4629
2017-09-25,21,HYDRO,4673
2017-09-25,21,WIND,406
2017-09-25,21,SOLAR,0
2017-09-25,21,BIOFUEL,98
2017-09-25,22,NUCLEAR,9688
2017-09-25,22,GAS,3753
2017-09-25,22,HYDRO,4216
2017-09-25,22,WIND,502
2017-09-25,22,SOLAR,0
2017-09-25,22,BIOFUEL,82
2017-09-25,23,NUCLEAR,9684
2017-09-25,23,GAS,2800
2017-09-25,23,HYDRO,3777
2017-09-25,23,WIND,474
2017-09-25,23,SOLAR,0
2017-09-25,23,BIOFUEL,37
2017-09-25,24,NUCLEAR,9688
2017-09-25,24,GAS,2490
2017-09-25,24,HYDRO,3136
2017-09-25,24,WIND,446
2017-09-25,24,SOLAR,0
2017-09-25,24,BIOFUEL,18
2017-09-26,1,NUCLEAR,9694
2017-09-26,1,GAS,2091
2017-09-26,1,HYDRO,2970
2017-09-26,1,WIND,428
2017-09-26,1,SOLAR,0
2017-09-26,1,BIOFUEL,17
2017-09-26,2,NUCLEAR,9701
2017-09-26,2,GAS,2014
2017-09-26,2,HYDRO,3038
2017-09-26,2,WIND,350
2017-09-26,2,SOLAR,0
2017-09-26,2,BIOFUEL,17
2017-09-26,3,NUCLEAR,9686
2017-09-26,3,GAS,2005
2017-09-26,3,HYDRO,3110
2017-09-26,3,WIND,278
2017-09-26,3,SOLAR,0
2017-09-26,3,BIOFUEL,18
2017-09-26,4,NUCLEAR,9694
2017-09-26,4,GAS,2035
2017-09-26,4,HYDRO,3203
2017-09-26,4,WIND,177
2017-09-26,4,SOLAR,0
2017-09-26,4,BIOFUEL,19
2017-09-26,5,NUCLEAR,9695
2017-09-26,5,GAS,2198
2017-09-26,5,HYDRO,3186
2017-09-26,5,WIND,131
2017-09-26,5,SOLAR,0
2017-09-26,5,BIOFUEL,20
2017-09-26,6,NUCLEAR,9695
2017-09-26,6,GAS,2569
2017-09-26,6,HYDRO,3395
2017-09-26,6,WIND,154
2017-09-26,6,SOLAR,0
2017-09-26,6,BIOFUEL,26
2017-09-26,7,NUCLEAR,9692
2017-09-26,7,GAS,3142
2017-09-26,7,HYDRO,3576
2017-09-26,7,WIND,222
2017-09-26,7,SOLAR,6
2017-09-26,7,BIOFUEL,49
2017-09-26,8,NUCLEAR,9682
2017-09-26,8,GAS,3318
2017-09-26,8,HYDRO,3602
2017-09-26,8,WIND,271
2017-09-26,8,SOLAR,57
2017-09-26,8,BIOFUEL,90
2017-09-26,9,NUCLEAR,9688
2017-09-26,9,GAS,3538
2017-09-26,9,HYDRO,3784
2017-09-26,9,WIND,177
2017-09-26,9,SOLAR,143
2017-09-26,9,BIOFUEL,110
2017-09-26,10,NUCLEAR,9692
2017-09-26,10,GAS,4097
2017-09-26,10,HYDRO,4034
2017-09-26,10,WIND,112
2017-09-26,10,SOLAR,210
2017-09-26,10,BIOFUEL,110
2017-09-26,11,NUCLEAR,9686
2017-09-26,11,GAS,4703
2017-09-26,11,HYDRO,4179
2017-09-26,11,WIND,104
2017-09-26,11,SOLAR,229
2017-09-26,11,BIOFUEL,145
2017-09-26,12,NUCLEAR,9686
2017-09-26,12,GAS,4746
2017-09-26,12,HYDRO,4630
2017-09-26,12,WIND,212
2017-09-26,12,SOLAR,259
2017-09-26,12,BIOFUEL,163
2017-09-26,13,NUCLEAR,9667
2017-09-26,13,GAS,4585
2017-09-26,13,HYDRO,4956
2017-09-26,13,WIND,288
2017-09-26,13,SOLAR,289
2017-09-26,13,BIOFUEL,177
2017-09-26,14,NUCLEAR,9656
2017-09-26,14,GAS,4491
2017-09-26,14,HYDRO,5161
2017-09-26,14,WIND,356
2017-09-26,14,SOLAR,265
2017-09-26,14,BIOFUEL,170
2017-09-26,15,NUCLEAR,9651
2017-09-26,15,GAS,4481
2017-09-26,15,HYDRO,5203
2017-09-26,15,WIND,389
2017-09-26,15,SOLAR,225
2017-09-26,15,BIOFUEL,144
2017-09-26,16,NUCLEAR,9651
2017-09-26,16,GAS,4458
2017-09-26,16,HYDRO,5302
2017-09-26,16,WIND,347
2017-09-26,16,SOLAR,169
2017-09-26,16,BIOFUEL,110
2017-09-26,17,NUCLEAR,9642
2017-09-26,17,GAS,4825
2017-09-26,17,HYDRO,5343
2017-09-26,17,WIND,243
2017-09-26,17,SOLAR,99
2017-09-26,17,BIOFUEL,102
2017-09-26,18,NUCLEAR,9642
2017-09-26,18,GAS,4664
2017-09-26,18,HYDRO,5316
2017-09-26,18,WIND,152
2017-09-26,18,SOLAR,22
2017-09-26,18,BIOFUEL,123
2017-09-26,19,NUCLEAR,9643
2017-09-26,19,GAS,4564
2017-09-26,19,HYDRO,5172
2017-09-26,19,WIND,212
2017-09-26,19,SOLAR,0
2017-09-26,19,BIOFUEL,128
2017-09-26,20,NUCLEAR,9643
2017-09-26,20,GAS,4567
2017-09-26,20,HYDRO,4886
2017-09-26,20,WIND,351
2017-09-26,20,SOLAR,0
2017-09-26,20,BIOFUEL,129
2017-09-26,21,NUCLEAR,9646
2017-09-26,21,GAS,4000
2017-09-26,21,HYDRO,4409
2017-09-26,21,WIND,598
2017-09-26,21,SOLAR,0
2017-09-26,21,BIOFUEL,98
2017-09-26,22,NUCLEAR,9644
2017-09-26,22,GAS,3278
2017-09-26,22,HYDRO,4044
2017-09-26,22,WIND,857
2017-09-26,22,SOLAR,0
2017-09-26,22,BIOFUEL,42
2017-09-26,23,NUCLEAR,9637
2017-09-26,23,GAS,2551
2017-09-26,23,HYDRO,3406
2017-09-26,23,WIND,1094
2017-09-26,23,SOLAR,0
2017-09-26,23,BIOFUEL,22
2017-09-26,24,NUCLEAR,9651
2017-09-26,24,GAS,1828
2017-09-26,24,HYDRO,2836
2017-09-26,24,WIND,1314
2017-09-26,24,SOLAR,0
2017-09-26,24,BIOFUEL,20
2017-09-27,1,NUCLEAR,9643
2017-09-27,1,GAS,948
2017-09-27,1,HYDRO,3025
2017-09-27,1,WIND,1408
2017-09-27,1,SOLAR,0
2017-09-27,1,BIOFUEL,20
2017-09-27,2,NUCLEAR,9646
2017-09-27,2,GAS,811
2017-09-27,2,HYDRO,2743
2017-09-27,2,WIND,1371
2017-09-27,2,SOLAR,0
2017-09-27,2,BIOFUEL,20
2017-09-27,3,NUCLEAR,9638
2017-09-27,3,GAS,821
2017-09-27,3,HYDRO,2631
2017-09-27,3,WIND,1233
2017-09-27,3,SOLAR,0
2017-09-27,3,BIOFUEL,19
2017-09-27,4,NUCLEAR,9628
2017-09-27,4,GAS,830
2017-09-27,4,HYDRO,2672
2017-09-27,4,WIND,1147
2017-09-27,4,SOLAR,0
2017-09-27,4,BIOFUEL,20
2017-09-27,5,NUCLEAR,9622
2017-09-27,5,GAS,971
2017-09-27,5,HYDRO,2600
2017-09-27,5,WIND,1083
2017-09-27,5,SOLAR,0
2017-09-27,5,BIOFUEL,23
2017-09-27,6,NUCLEAR,9611
2017-09-27,6,GAS,1245
2017-09-27,6,HYDRO,3426
2017-09-27,6,WIND,1129
2017-09-27,6,SOLAR,0
2017-09-27,6,BIOFUEL,30
2017-09-27,7,NUCLEAR,9603
2017-09-27,7,GAS,1750
2017-09-27,7,HYDRO,3742
2017-09-27,7,WIND,1155
2017-09-27,7,SOLAR,4
2017-09-27,7,BIOFUEL,61
2017-09-27,8,NUCLEAR,9602
2017-09-27,8,GAS,2165
2017-09-27,8,HYDRO,3756
2017-09-27,8,WIND,1094
2017-09-27,8,SOLAR,61
2017-09-27,8,BIOFUEL,90
2017-09-27,9,NUCLEAR,9606
2017-09-27,9,GAS,2613
2017-09-27,9,HYDRO,4136
2017-09-27,9,WIND,1218
2017-09-27,9,SOLAR,142
2017-09-27,9,BIOFUEL,103
2017-09-27,10,NUCLEAR,9618
2017-09-27,10,GAS,2938
2017-09-27,10,HYDRO,4382
2017-09-27,10,WIND,1317
2017-09-27,10,SOLAR,198
2017-09-27,10,BIOFUEL,114
2017-09-27,11,NUCLEAR,9627
2017-09-27,11,GAS,3295
2017-09-27,11,HYDRO,4579
2017-09-27,11,WIND,1143
2017-09-27,11,SOLAR,227
2017-09-27,11,BIOFUEL,121
2017-09-27,12,NUCLEAR,9633
2017-09-27,12,GAS,3474
2017-09-27,12,HYDRO,4430
2017-09-27,12,WIND,1491
2017-09-27,12,SOLAR,229
2017-09-27,12,BIOFUEL,127
2017-09-27,13,NUCLEAR,9623
2017-09-27,13,GAS,3541
2017-09-27,13,HYDRO,4530
2017-09-27,13,WIND,1495
2017-09-27,13,SOLAR,236
2017-09-27,13,BIOFUEL,134
2017-09-27,14,NUCLEAR,9633
2017-09-27,14,GAS,3108
2017-09-27,14,HYDRO,4328
2017-09-27,14,WIND,1443
2017-09-27,14,SOLAR,218
2017-09-27,14,BIOFUEL,137
2017-09-27,15,NUCLEAR,9643
2017-09-27,15,GAS,2937
2017-09-27,15,HYDRO,4592
2017-09-27,15,WIND,1655
2017-09-27,15,SOLAR,147
2017-09-27,15,BIOFUEL,125
2017-09-27,16,NUCLEAR,9653
2017-09-27,16,GAS,2916
2017-09-27,16,HYDRO,4424
2017-09-27,16,WIND,1992
2017-09-27,16,SOLAR,142
2017-09-27,16,BIOFUEL,112
2017-09-27,17,NUCLEAR,9672
2017-09-27,17,GAS,2843
2017-09-27,17,HYDRO,4451
2017-09-27,17,WIND,1980
2017-09-27,17,SOLAR,50
2017-09-27,17,BIOFUEL,111
2017-09-27,18,NUCLEAR,9699
2017-09-27,18,GAS,2845
2017-09-27,18,HYDRO,4234
2017-09-27,18,WIND,1820
2017-09-27,18,SOLAR,15
2017-09-27,18,BIOFUEL,111
2017-09-27,19,NUCLEAR,9713
2017-09-27,19,GAS,2686
2017-09-27,19,HYDRO,4343
2017-09-27,19,WIND,1807
2017-09-27,19,SOLAR,0
2017-09-27,19,BIOFUEL,111
2017-09-27,20,NUCLEAR,9718
2017-09-27,20,GAS,2359
2017-09-27,20,HYDRO,4110
2017-09-27,20,WIND,1876
2017-09-27,20,SOLAR,0
2017-09-27,20,BIOFUEL,110
2017-09-27,21,NUCLEAR,9703
2017-09-27,21,GAS,2050
2017-09-27,21,HYDRO,3626
2017-09-27,21,WIND,1697
2017-09-27,21,SOLAR,0
2017-09-27,21,BIOFUEL,100
2017-09-27,22,NUCLEAR,9701
2017-09-27,22,GAS,1911
2017-09-27,22,HYDRO,3156
2017-09-27,22,WIND,1088
2017-09-27,22,SOLAR,0
2017-09-27,22,BIOFUEL,40
2017-09-27,23,NUCLEAR,9715
2017-09-27,23,GAS,1604
2017-09-27,23,HYDRO,2749
2017-09-27,23,WIND,652
2017-09-27,23,SOLAR,0
2017-09-27,23,BIOFUEL,28
2017-09-27,24,NUCLEAR,9716
2017-09-27,24,GAS,895
2017-09-27,24,HYDRO,2662
2017-09-27,24,WIND,933
2017-09-27,24,SOLAR,0
2017-09-27,24,BIOFUEL,18
2017-09-28,1,NUCLEAR,9768
2017-09-28,1,GAS,561
2017-09-28,1,HYDRO,2426
2017-09-28,1,WIND,1700
2017-09-28,1,SOLAR,0
2017-09-28,1,BIOFUEL,20
2017-09-28,2,NUCLEAR,9775
2017-09-28,2,GAS,499
2017-09-28,2,HYDRO,2471
2017-09-28,2,WIND,1707
2017-09-28,2,SOLAR,0
2017-09-28,2,BIOFUEL,20
2017-09-28,3,NUCLEAR,9787
2017-09-28,3,GAS,505
2017-09-28,3,HYDRO,2442
2017-09-28,3,WIND,1488
2017-09-28,3,SOLAR,0
2017-09-28,3,BIOFUEL,19
2017-09-28,4,NUCLEAR,9799
2017-09-28,4,GAS,506
2017-09-28,4,HYDRO,2539
2017-09-28,4,WIND,1174
2017-09-28,4,SOLAR,0
2017-09-28,4,BIOFUEL,23
2017-09-28,5,NUCLEAR,9832
2017-09-28,5,GAS,508
2017-09-28,5,HYDRO,2735
2017-09-28,5,WIND,1164
2017-09-28,5,SOLAR,0
2017-09-28,5,BIOFUEL,25
2017-09-28,6,NUCLEAR,9877
2017-09-28,6,GAS,541
2017-09-28,6,HYDRO,3402
2017-09-28,6,WIND,1061
2017-09-28,6,SOLAR,0
2017-09-28,6,BIOFUEL,27
2017-09-28,7,NUCLEAR,9898
2017-09-28,7,GAS,742
2017-09-28,7,HYDRO,4107
2017-09-28,7,WIND,970
2017-09-28,7,SOLAR,10
2017-09-28,7,BIOFUEL,29
2017-09-28,8,NUCLEAR,9909
2017-09-28,8,GAS,906
2017-09-28,8,HYDRO,3661
2017-09-28,8,WIND,778
2017-09-28,8,SOLAR,77
2017-09-28,8,BIOFUEL,30
2017-09-28,9,NUCLEAR,9890
2017-09-28,9,GAS,1003
2017-09-28,9,HYDRO,3189
2017-09-28,9,WIND,704
2017-09-28,9,SOLAR,173
2017-09-28,9,BIOFUEL,34
2017-09-28,10,NUCLEAR,9826
2017-09-28,10,GAS,862
2017-09-28,10,HYDRO,2952
2017-09-28,10,WIND,760
2017-09-28,10,SOLAR,200
2017-09-28,10,BIOFUEL,89
2017-09-28,11,NUCLEAR,9802
2017-09-28,11,GAS,932
2017-09-28,11,HYDRO,3146
2017-09-28,11,WIND,1178
2017-09-28,11,SOLAR,190
2017-09-28,11,BIOFUEL,111
2017-09-28,12,NUCLEAR,9884
2017-09-28,12,GAS,1055
2017-09-28,12,HYDRO,3333
2017-09-28,12,WIND,1082
2017-09-28,12,SOLAR,173
2017-09-28,12,BIOFUEL,113
2017-09-28,13,NUCLEAR,9880
2017-09-28,13,GAS,1123
2017-09-28,13,HYDRO,3381
2017-09-28,13,WIND,691
2017-09-28,13,SOLAR,174
2017-09-28,13,BIOFUEL,104
2017-09-28,14,NUCLEAR,9906
2017-09-28,14,GAS,1109
2017-09-28,14,HYDRO,3899
2017-09-28,14,WIND,546
2017-09-28,14,SOLAR,176
2017-09-28,14,BIOFUEL,114
2017-09-28,15,NUCLEAR,9935
2017-09-28,15,GAS,1148
2017-09-28,15,HYDRO,3803
2017-09-28,15,WIND,513
2017-09-28,15,SOLAR,185
2017-09-28,15,BIOFUEL,163
2017-09-28,16,NUCLEAR,9910
2017-09-28,16,GAS,1047
2017-09-28,16,HYDRO,4284
2017-09-28,16,WIND,490
2017-09-28,16,SOLAR,134
2017-09-28,16,BIOFUEL,118
2017-09-28,17,NUCLEAR,9883
2017-09-28,17,GAS,1055
2017-09-28,17,HYDRO,4156
2017-09-28,17,WIND,490
2017-09-28,17,SOLAR,78
2017-09-28,17,BIOFUEL,101
2017-09-28,18,NUCLEAR,9895
2017-09-28,18,GAS,1055
2017-09-28,18,HYDRO,3919
2017-09-28,18,WIND,293
2017-09-28,18,SOLAR,15
2017-09-28,18,BIOFUEL,105
2017-09-28,19,NUCLEAR,9903
2017-09-28,19,GAS,1113
2017-09-28,19,HYDRO,4673
2017-09-28,19,WIND,193
2017-09-28,19,SOLAR,0
2017-09-28,19,BIOFUEL,106
2017-09-28,20,NUCLEAR,9896
2017-09-28,20,GAS,1091
2017-09-28,20,HYDRO,4671
2017-09-28,20,WIND,169
2017-09-28,20,SOLAR,0
2017-09-28,20,BIOFUEL,110
2017-09-28,21,NUCLEAR,9898
2017-09-28,21,GAS,743
2017-09-28,21,HYDRO,4601
2017-09-28,21,WIND,185
2017-09-28,21,SOLAR,0
2017-09-28,21,BIOFUEL,105
2017-09-28,22,NUCLEAR,9899
2017-09-28,22,GAS,500
2017-09-28,22,HYDRO,4068
2017-09-28,22,WIND,181
2017-09-28,22,SOLAR,0
2017-09-28,22,BIOFUEL,44
2017-09-28,23,NUCLEAR,9902
2017-09-28,23,GAS,475
2017-09-28,23,HYDRO,3279
2017-09-28,23,WIND,251
2017-09-28,23,SOLAR,0
2017-09-28,23,BIOFUEL,25
2017-09-28,24,NUCLEAR,9906
2017-09-28,24,GAS,294
2017-09-28,24,HYDRO,2585
2017-09-28,24,WIND,254
2017-09-28,24,SOLAR,0
2017-09-28,24,BIOFUEL,22
2017-09-29,1,NUCLEAR,9907
2017-09-29,1,GAS,247
2017-09-29,1,HYDRO,2454
2017-09-29,1,WIND,350
2017-09-29,1,SOLAR,0
2017-09-29,1,BIOFUEL,23
2017-09-29,2,NUCLEAR,9904
2017-09-29,2,GAS,247
2017-09-29,2,HYDRO,2436
2017-09-29,2,WIND,633
2017-09-29,2,SOLAR,0
2017-09-29,2,BIOFUEL,22
2017-09-29,3,NUCLEAR,9738
2017-09-29,3,GAS,255
2017-09-29,3,HYDRO,2489
2017-09-29,3,WIND,579
2017-09-29,3,SOLAR,0
2017-09-29,3,BIOFUEL,22
2017-09-29,4,NUCLEAR,9107
2017-09-29,4,GAS,310
